Time [s],Channel 2,Channel 3
15.189717750,1,0
15.189717792,1,1
15.189718042,1,0
15.189718083,1,1
15.189718292,1,0
15.189718333,1,1
15.189718583,1,0
15.189718625,1,1
15.189718833,1,0
15.189718875,1,1
15.189719125,1,0
15.189719167,1,1
15.189719375,1,0
15.189719417,1,1
15.189719667,1,0
15.189719708,1,1
15.189719917,1,0
15.189719958,1,1
15.189720208,1,0
15.189720250,1,1
15.189720458,1,0
15.189720500,1,1
15.189720750,1,0
15.189720792,1,1
15.189721000,1,0
15.189721042,1,1
15.189721292,1,0
15.189721333,1,1
15.189721542,1,0
15.189721583,1,1
15.189721833,1,0
15.189721875,1,1
15.189722083,1,0
15.189722125,1,1
15.189722375,1,0
15.189722417,1,1
15.189722917,1,0
15.189722958,1,1
15.189723167,1,0
15.189723208,1,1
15.189723458,1,0
15.189723500,1,1
15.189724000,1,0
15.189724042,1,1
15.189724542,1,0
15.189724583,1,1
15.189725083,1,0
15.189725125,1,1
15.189725625,1,0
15.189725667,1,1
15.189726167,1,0
15.189726208,1,1
15.189726458,1,0
15.189726500,1,1
15.189726708,1,0
15.189726750,1,1
15.189727000,1,0
15.189727042,1,1
15.189727250,1,0
15.189727292,1,1
15.189727542,1,0
15.189727583,1,1
15.189727792,1,0
15.189727833,1,1
15.189728083,1,0
15.189728125,1,1
15.189728333,1,0
15.189728375,1,1
15.189728625,1,0
15.189728667,1,1
15.189728875,1,0
15.189728917,1,1
15.189729167,1,0
15.189729208,1,1
15.189729417,1,0
15.189729458,1,1
15.189729708,1,0
15.189729750,1,1
15.189729958,1,0
15.189730000,1,1
15.189730250,1,0
15.189730292,1,1
15.189730500,1,0
15.189730542,1,1
15.189730792,1,0
15.189730833,1,1
15.189731042,1,0
15.189731083,1,1
15.189731333,1,0
15.189731375,1,1
15.189731583,1,0
15.189731625,1,1
15.189731875,1,0
15.189731917,1,1
15.189732125,1,0
15.189732167,1,1
15.189732417,1,0
15.189732458,1,1
15.189732667,1,0
15.189732708,1,1
15.189732958,1,0
15.189733000,1,1
15.189733208,1,0
15.189733250,1,1
15.189733500,1,0
15.189733542,1,1
15.189733750,1,0
15.189733792,1,1
15.189734042,1,0
15.189734083,1,1
15.189734292,1,0
15.189734333,1,1
15.189734583,1,0
15.189734625,1,1
15.189734833,1,0
15.189734875,1,1
15.189735125,1,0
15.189735167,1,1
15.189735667,1,0
15.189735708,1,1
15.189736208,1,0
15.189736250,1,1
15.189736750,1,0
15.189736792,1,1
15.189737292,1,0
15.189737333,1,1
15.189737583,1,0
15.189737625,1,1
15.189737833,1,0
15.189737875,1,1
15.189738125,1,0
15.189738167,1,1
15.189738375,1,0
15.189738417,1,1
15.189738667,1,0
15.189738708,1,1
15.189738917,1,0
15.189738958,1,1
15.189739208,1,0
15.189739250,1,1
15.189739458,1,0
15.189739500,1,1
15.189739750,1,0
15.189739792,1,1
15.189740000,1,0
15.189740042,1,1
15.189740292,1,0
15.189740333,1,1
15.189740542,1,0
15.189740583,1,1
15.189740833,1,0
15.189740875,1,1
15.189741083,1,0
15.189741125,1,1
15.189741375,1,0
15.189741417,1,1
15.189741625,1,0
15.189741667,1,1
15.189741917,1,0
15.189741958,1,1
15.189742167,1,0
15.189742208,1,1
15.189742458,1,0
15.189742500,1,1
15.189742708,1,0
15.189742750,1,1
15.189743000,1,0
15.189743042,1,1
15.189743250,1,0
15.189743292,1,1
15.189743542,1,0
15.189743583,1,1
15.189743792,1,0
15.189743833,1,1
15.189744083,1,0
15.189744125,1,1
15.189744333,1,0
15.189744375,1,1
15.189744625,1,0
15.189744667,1,1
15.189744875,1,0
15.189744917,1,1
15.189745167,1,0
15.189745208,1,1
15.189745417,1,0
15.189745458,1,1
15.189745708,1,0
15.189745750,1,1
15.189745958,1,0
15.189746000,1,1
15.189746250,1,0
15.189746292,1,1
15.189746500,1,0
15.189746542,1,1
15.189746792,1,0
15.189746833,1,1
15.189747333,1,0
15.189747375,1,1
15.189747875,1,0
15.189747917,1,1
15.189748417,1,0
15.189748458,1,1
15.189748958,1,0
15.189749000,1,1
15.189749250,1,0
15.189749292,1,1
15.189749500,1,0
15.189749542,1,1
15.189749792,1,0
15.189749833,1,1
15.189750042,1,0
15.189750083,1,1
15.189750333,1,0
15.189750375,1,1
15.189750583,1,0
15.189750625,1,1
15.189750875,1,0
15.189750917,1,1
15.189751125,1,0
15.189751167,1,1
15.189751417,1,0
15.189751458,1,1
15.189751667,1,0
15.189751708,1,1
15.189751958,1,0
15.189752000,1,1
15.189752208,1,0
15.189752250,1,1
15.189752500,1,0
15.189752542,1,1
15.189752750,1,0
15.189752792,1,1
15.189753042,1,0
15.189753083,1,1
15.189753292,1,0
15.189753333,1,1
15.189753583,1,0
15.189753625,1,1
15.189753833,1,0
15.189753875,1,1
15.189754125,1,0
15.189754167,1,1
15.189754375,1,0
15.189754417,1,1
15.189754667,1,0
15.189754708,1,1
15.189754917,1,0
15.189754958,1,1
15.189755208,1,0
15.189755250,1,1
15.189755458,1,0
15.189755500,1,1
15.189755750,1,0
15.189755792,1,1
15.189756000,1,0
15.189756042,1,1
15.189756292,1,0
15.189756333,1,1
15.189756542,1,0
15.189756583,1,1
15.189756833,1,0
15.189756875,1,1
15.189757083,1,0
15.189757125,1,1
15.189757375,1,0
15.189757417,1,1
15.189757917,1,0
15.189757958,1,1
15.189758458,1,0
15.189758500,1,1
15.189759000,1,0
15.189759042,1,1
15.189759542,1,0
15.189759583,1,1
15.189760083,1,0
15.189760125,1,1
15.189760625,1,0
15.189760667,1,1
15.189761167,1,0
15.189761208,1,1
15.189761458,1,0
15.189761500,1,1
15.189761708,1,0
15.189761750,1,1
15.189762000,1,0
15.189762042,1,1
15.189762250,1,0
15.189762292,1,1
15.189762542,1,0
15.189762583,1,1
15.189762792,1,0
15.189762833,1,1
15.189763083,1,0
15.189763125,1,1
15.189763333,1,0
15.189763375,1,1
15.189763625,1,0
15.189763667,1,1
15.189763875,1,0
15.189763917,1,1
15.189764167,1,0
15.189764208,1,1
15.189764417,1,0
15.189764458,1,1
15.189764708,1,0
15.189764750,1,1
15.189764958,1,0
15.189765000,1,1
15.189765250,1,0
15.189765292,1,1
15.189765500,1,0
15.189765542,1,1
15.189765792,1,0
15.189765833,1,1
15.189766042,1,0
15.189766083,1,1
15.189766333,1,0
15.189766375,1,1
15.189766583,1,0
15.189766625,1,1
15.189766875,1,0
15.189766917,1,1
15.189767125,1,0
15.189767167,1,1
15.189767417,1,0
15.189767458,1,1
15.189767667,1,0
15.189767708,1,1
15.189767958,1,0
15.189768000,1,1
15.189768208,1,0
15.189768250,1,1
15.189768500,1,0
15.189768542,1,1
15.189768750,1,0
15.189768792,1,1
15.189769042,1,0
15.189769083,1,1
15.189769292,1,0
15.189769333,1,1
15.189769583,1,0
15.189769625,1,1
15.189769833,1,0
15.189769875,1,1
15.189770125,1,0
15.189770167,1,1
15.189770667,1,0
15.189770708,1,1
15.189771208,1,0
15.189771250,1,1
15.189771750,1,0
15.189771792,1,1
15.189772292,1,0
15.189772333,1,1
15.189772833,1,0
15.189772875,1,1
15.189773375,1,0
15.189773417,1,1
15.189773667,1,0
15.189773708,1,1
15.189773917,1,0
15.189773958,1,1
15.189774208,1,0
15.189774250,1,1
15.189774458,1,0
15.189774500,1,1
15.189774750,1,0
15.189774792,1,1
15.189775000,1,0
15.189775042,1,1
15.189775292,1,0
15.189775333,1,1
15.189775542,1,0
15.189775583,1,1
15.189775833,1,0
15.189775875,1,1
15.189776083,1,0
15.189776125,1,1
15.189776375,1,0
15.189776417,1,1
15.189776625,1,0
15.189776667,1,1
15.189776917,1,0
15.189776958,1,1
15.189777167,1,0
15.189777208,1,1
15.189777458,1,0
15.189777500,1,1
15.189777708,1,0
15.189777750,1,1
15.189778000,1,0
15.189778042,1,1
15.189778250,1,0
15.189778292,1,1
15.189778542,1,0
15.189778583,1,1
15.189778792,1,0
15.189778833,1,1
15.189779083,1,0
15.189779125,1,1
15.189779333,1,0
15.189779375,1,1
15.189779625,1,0
15.189779667,1,1
15.189779875,1,0
15.189779917,1,1
15.189780167,1,0
15.189780208,1,1
15.189780417,1,0
15.189780458,1,1
15.189780708,1,0
15.189780750,1,1
15.189780958,1,0
15.189781000,1,1
15.189781250,1,0
15.189781292,1,1
15.189781500,1,0
15.189781542,1,1
15.189781792,1,0
15.189781833,1,1
15.189782333,1,0
15.189782375,1,1
15.189782875,1,0
15.189782917,1,1
15.189783417,1,0
15.189783458,1,1
15.189783958,1,0
15.189784000,1,1
15.189784500,1,0
15.189784542,1,1
15.189784792,1,0
15.189784833,1,1
15.189785042,1,0
15.189785083,1,1
15.189785583,1,0
15.189785625,1,1
15.189785875,1,0
15.189785917,1,1
15.189786125,1,0
15.189786167,1,1
15.189786417,1,0
15.189786458,1,1
15.189786667,1,0
15.189786708,1,1
15.189786958,1,0
15.189787000,1,1
15.189787208,1,0
15.189787250,1,1
15.189787500,1,0
15.189787542,1,1
15.189787750,1,0
15.189787792,1,1
15.189788042,1,0
15.189788083,1,1
15.189788292,1,0
15.189788333,1,1
15.189788583,1,0
15.189788625,1,1
15.189788833,1,0
15.189788875,1,1
15.189789125,1,0
15.189789167,1,1
15.189789375,1,0
15.189789417,1,1
15.189789667,1,0
15.189789708,1,1
15.189789917,1,0
15.189789958,1,1
15.189790208,1,0
15.189790250,1,1
15.189790458,1,0
15.189790500,1,1
15.189790750,1,0
15.189790792,1,1
15.189791000,1,0
15.189791042,1,1
15.189791292,1,0
15.189791333,1,1
15.189791542,1,0
15.189791583,1,1
15.189791833,1,0
15.189791875,1,1
15.189792083,1,0
15.189792125,1,1
15.189792375,1,0
15.189792417,1,1
15.189792625,1,0
15.189792667,1,1
15.189792917,1,0
15.189792958,1,1
15.189793167,1,0
15.189793208,1,1
15.189793458,1,0
15.189793500,1,1
15.189794000,1,0
15.189794042,1,1
15.189794542,1,0
15.189794583,1,1
15.189795083,1,0
15.189795125,1,1
15.189795625,1,0
15.189795667,1,1
15.189796167,1,0
15.189796208,1,1
15.189796458,1,0
15.189796500,1,1
15.189796708,1,0
15.189796750,1,1
15.189797000,1,0
15.189797042,1,1
15.189797250,1,0
15.189797292,1,1
15.189797542,1,0
15.189797583,1,1
15.189797792,1,0
15.189797833,1,1
15.189798083,1,0
15.189798125,1,1
15.189798333,1,0
15.189798375,1,1
15.189798625,1,0
15.189798667,1,1
15.189798875,1,0
15.189798917,1,1
15.189799167,1,0
15.189799208,1,1
15.189799417,1,0
15.189799458,1,1
15.189799708,1,0
15.189799750,1,1
15.189799958,1,0
15.189800000,1,1
15.189800250,1,0
15.189800292,1,1
15.189800500,1,0
15.189800542,1,1
15.189800792,1,0
15.189800833,1,1
15.189801042,1,0
15.189801083,1,1
15.189801333,1,0
15.189801375,1,1
15.189801583,1,0
15.189801625,1,1
15.189801875,1,0
15.189801917,1,1
15.189802125,1,0
15.189802167,1,1
15.189802417,1,0
15.189802458,1,1
15.189802667,1,0
15.189802708,1,1
15.189802958,1,0
15.189803000,1,1
15.189803208,1,0
15.189803250,1,1
15.189803500,1,0
15.189803542,1,1
15.189803750,1,0
15.189803792,1,1
15.189804042,1,0
15.189804083,1,1
15.189804292,1,0
15.189804333,1,1
15.189804583,1,0
15.189804625,1,1
15.189804833,1,0
15.189804875,1,1
15.189805125,1,0
15.189805167,1,1
15.189805667,1,0
15.189805708,1,1
15.189806208,1,0
15.189806250,1,1
15.189806750,1,0
15.189806792,1,1
15.189807292,1,0
15.189807333,1,1
15.189807833,1,0
15.189807875,1,1
15.189808375,1,0
15.189808417,1,1
15.189808917,1,0
15.189808958,1,1
15.189809208,1,0
15.189809250,1,1
15.189809458,1,0
15.189809500,1,1
15.189809750,1,0
15.189809792,1,1
15.189810000,1,0
15.189810042,1,1
15.189810292,1,0
15.189810333,1,1
15.189810542,1,0
15.189810583,1,1
15.189810833,1,0
15.189810875,1,1
15.189811083,1,0
15.189811125,1,1
15.189811375,1,0
15.189811417,1,1
15.189811625,1,0
15.189811667,1,1
15.189811917,1,0
15.189811958,1,1
15.189812167,1,0
15.189812208,1,1
15.189812458,1,0
15.189812500,1,1
15.189812708,1,0
15.189812750,1,1
15.189813000,1,0
15.189813042,1,1
15.189813250,1,0
15.189813292,1,1
15.189813542,1,0
15.189813583,1,1
15.189813792,1,0
15.189813833,1,1
15.189814083,1,0
15.189814125,1,1
15.189814333,1,0
15.189814375,1,1
15.189814625,1,0
15.189814667,1,1
15.189814875,1,0
15.189814917,1,1
15.189815167,1,0
15.189815208,1,1
15.189815417,1,0
15.189815458,1,1
15.189815708,1,0
15.189815750,1,1
15.189815958,1,0
15.189816000,1,1
15.189816250,1,0
15.189816292,1,1
15.189816500,1,0
15.189816542,1,1
15.189816792,1,0
15.189816833,1,1
15.189817333,1,0
15.189817375,1,1
15.189817875,1,0
15.189817917,1,1
15.189818417,1,0
15.189818458,1,1
15.189818958,1,0
15.189819000,1,1
15.189819500,1,0
15.189819542,1,1
15.189820042,1,0
15.189820083,1,1
15.189820583,1,0
15.189820625,1,1
15.189820875,1,0
15.189820917,1,1
15.189821125,1,0
15.189821167,1,1
15.189821417,1,0
15.189821458,1,1
15.189821667,1,0
15.189821708,1,1
15.189821958,1,0
15.189822000,1,1
15.189822208,1,0
15.189822250,1,1
15.189822500,1,0
15.189822542,1,1
15.189822750,1,0
15.189822792,1,1
15.189823042,1,0
15.189823083,1,1
15.189823292,1,0
15.189823333,1,1
15.189823583,1,0
15.189823625,1,1
15.189823833,1,0
15.189823875,1,1
15.189824125,1,0
15.189824167,1,1
15.189824375,1,0
15.189824417,1,1
15.189824667,1,0
15.189824708,1,1
15.189824917,1,0
15.189824958,1,1
15.189825208,1,0
15.189825250,1,1
15.189825458,1,0
15.189825500,1,1
15.189825750,1,0
15.189825792,1,1
15.189826000,1,0
15.189826042,1,1
15.189826292,1,0
15.189826333,1,1
15.189826542,1,0
15.189826583,1,1
15.189826833,1,0
15.189826875,1,1
15.189827083,1,0
15.189827125,1,1
15.189827375,1,0
15.189827417,1,1
15.189827625,1,0
15.189827667,1,1
15.189827917,1,0
15.189827958,1,1
15.189828167,1,0
15.189828208,1,1
15.189828458,1,0
15.189828500,1,1
15.189829000,1,0
15.189829042,1,1
15.189829542,1,0
15.189829583,1,1
15.189830083,1,0
15.189830125,1,1
15.189830625,1,0
15.189830667,1,1
15.189831167,1,0
15.189831208,1,1
15.189831708,1,0
15.189831750,1,1
15.189832250,1,0
15.189832292,1,1
15.189832792,1,0
15.189832833,1,1
15.189833333,1,0
15.189833375,1,1
15.189833625,1,0
15.189833667,1,1
15.189833875,1,0
15.189833917,1,1
15.189834167,1,0
15.189834208,1,1
15.189834417,1,0
15.189834458,1,1
15.189834708,1,0
15.189834750,1,1
15.189834958,1,0
15.189835000,1,1
15.189835250,1,0
15.189835292,1,1
15.189835500,1,0
15.189835542,1,1
15.189835792,1,0
15.189835833,1,1
15.189836042,1,0
15.189836083,1,1
15.189836333,1,0
15.189836375,1,1
15.189836583,1,0
15.189836625,1,1
15.189836875,1,0
15.189836917,1,1
15.189837125,1,0
15.189837167,1,1
15.189837417,1,0
15.189837458,1,1
15.189837667,1,0
15.189837708,1,1
15.189837958,1,0
15.189838000,1,1
15.189838208,1,0
15.189838250,1,1
15.189838500,1,0
15.189838542,1,1
15.189838750,1,0
15.189838792,1,1
15.189839042,1,0
15.189839083,1,1
15.189839292,1,0
15.189839333,1,1
15.189839583,1,0
15.189839625,1,1
15.189839833,1,0
15.189839875,1,1
15.189840125,1,0
15.189840167,1,1
15.189840667,1,0
15.189840708,1,1
15.189841208,1,0
15.189841250,1,1
15.189841750,1,0
15.189841792,1,1
15.189842292,1,0
15.189842333,1,1
15.189842833,1,0
15.189842875,1,1
15.189843375,1,0
15.189843417,1,1
15.189843917,1,0
15.189843958,1,1
15.189844458,1,0
15.189844500,1,1
15.189844750,1,0
15.189844792,1,1
15.189845000,1,0
15.189845042,1,1
15.189845292,1,0
15.189845333,1,1
15.189845542,1,0
15.189845583,1,1
15.189845833,1,0
15.189845875,1,1
15.189846083,1,0
15.189846125,1,1
15.189846375,1,0
15.189846417,1,1
15.189846625,1,0
15.189846667,1,1
15.189846917,1,0
15.189846958,1,1
15.189847167,1,0
15.189847208,1,1
15.189847458,1,0
15.189847500,1,1
15.189847708,1,0
15.189847750,1,1
15.189848000,1,0
15.189848042,1,1
15.189848250,1,0
15.189848292,1,1
15.189848542,1,0
15.189848583,1,1
15.189848792,1,0
15.189848833,1,1
15.189849083,1,0
15.189849125,1,1
15.189849333,1,0
15.189849375,1,1
15.189849625,1,0
15.189849667,1,1
15.189849875,1,0
15.189849917,1,1
15.189850167,1,0
15.189850208,1,1
15.189850417,1,0
15.189850458,1,1
15.189850708,1,0
15.189850750,1,1
15.189850958,1,0
15.189851000,1,1
15.189851250,1,0
15.189851292,1,1
15.189851500,1,0
15.189851542,1,1
15.189851792,1,0
15.189851833,1,1
15.189852333,1,0
15.189852375,1,1
15.189852875,1,0
15.189852917,1,1
15.189853417,1,0
15.189853458,1,1
15.189853958,1,0
15.189854000,1,1
15.189854500,1,0
15.189854542,1,1
15.189855042,1,0
15.189855083,1,1
15.189855583,1,0
15.189855625,1,1
15.189856125,1,0
15.189856167,1,1
15.189856667,1,0
15.189856708,1,1
15.189856958,1,0
15.189857000,1,1
15.189857208,1,0
15.189857250,1,1
15.189857500,1,0
15.189857542,1,1
15.189857750,1,0
15.189857792,1,1
15.189858042,1,0
15.189858083,1,1
15.189858292,1,0
15.189858333,1,1
15.189858583,1,0
15.189858625,1,1
15.189858833,1,0
15.189858875,1,1
15.189859125,1,0
15.189859167,1,1
15.189859375,1,0
15.189859417,1,1
15.189859667,1,0
15.189859708,1,1
15.189859917,1,0
15.189859958,1,1
15.189860208,1,0
15.189860250,1,1
15.189860458,1,0
15.189860500,1,1
15.189860750,1,0
15.189860792,1,1
15.189861000,1,0
15.189861042,1,1
15.189861292,1,0
15.189861333,1,1
15.189861542,1,0
15.189861583,1,1
15.189861833,1,0
15.189861875,1,1
15.189862083,1,0
15.189862125,1,1
15.189862375,1,0
15.189862417,1,1
15.189862625,1,0
15.189862667,1,1
15.189862917,1,0
15.189862958,1,1
15.189863167,1,0
15.189863208,1,1
15.189863458,1,0
15.189863500,1,1
15.189864000,1,0
15.189864042,1,1
15.189864542,1,0
15.189864583,1,1
15.189865083,1,0
15.189865125,1,1
15.189865625,1,0
15.189865667,1,1
15.189866167,1,0
15.189866208,1,1
15.189866708,1,0
15.189866750,1,1
15.189867250,1,0
15.189867292,1,1
15.189867792,1,0
15.189867833,1,1
15.189868333,1,0
15.189868375,1,1
15.189868625,1,0
15.189868667,1,1
15.189868875,1,0
15.189868917,1,1
15.189869417,1,0
15.189869458,1,1
15.189869708,1,0
15.189869750,1,1
15.189869958,1,0
15.189870000,1,1
15.189870250,1,0
15.189870292,1,1
15.189870500,1,0
15.189870542,1,1
15.189870792,1,0
15.189870833,1,1
15.189871042,1,0
15.189871083,1,1
15.189871333,1,0
15.189871375,1,1
15.189871583,1,0
15.189871625,1,1
15.189871875,1,0
15.189871917,1,1
15.189872125,1,0
15.189872167,1,1
15.189872417,1,0
15.189872458,1,1
15.189872667,1,0
15.189872708,1,1
15.189872958,1,0
15.189873000,1,1
15.189873208,1,0
15.189873250,1,1
15.189873500,1,0
15.189873542,1,1
15.189873750,1,0
15.189873792,1,1
15.189874042,1,0
15.189874083,1,1
15.189874292,1,0
15.189874333,1,1
15.189874583,1,0
15.189874625,1,1
15.189874833,1,0
15.189874875,1,1
15.189875125,1,0
15.189875167,1,1
15.189875667,1,0
15.189875708,1,1
15.189876208,1,0
15.189876250,1,1
15.189876750,1,0
15.189876792,1,1
15.189877292,1,0
15.189877333,1,1
15.189877833,1,0
15.189877875,1,1
15.189878375,1,0
15.189878417,1,1
15.189878917,1,0
15.189878958,1,1
15.189879458,1,0
15.189879500,1,1
15.189880000,1,0
15.189880042,1,1
15.189880292,1,0
15.189880333,1,1
15.189880542,1,0
15.189880583,1,1
15.189880833,1,0
15.189880875,1,1
15.189881083,1,0
15.189881125,1,1
15.189881375,1,0
15.189881417,1,1
15.189881625,1,0
15.189881667,1,1
15.189881917,1,0
15.189881958,1,1
15.189882167,1,0
15.189882208,1,1
15.189882458,1,0
15.189882500,1,1
15.189882708,1,0
15.189882750,1,1
15.189883000,1,0
15.189883042,1,1
15.189883250,1,0
15.189883292,1,1
15.189883542,1,0
15.189883583,1,1
15.189883792,1,0
15.189883833,1,1
15.189884083,1,0
15.189884125,1,1
15.189884333,1,0
15.189884375,1,1
15.189884625,1,0
15.189884667,1,1
15.189884875,1,0
15.189884917,1,1
15.189885167,1,0
15.189885208,1,1
15.189885417,1,0
15.189885458,1,1
15.189885708,1,0
15.189885750,1,1
15.189885958,1,0
15.189886000,1,1
15.189886250,1,0
15.189886292,1,1
15.189886500,1,0
15.189886542,1,1
15.189886792,1,0
15.189886833,1,1
15.189887333,1,0
15.189887375,1,1
15.189887875,1,0
15.189887917,1,1
15.189888417,1,0
15.189888458,1,1
15.189888958,1,0
15.189889000,1,1
15.189889500,1,0
15.189889542,1,1
15.189890042,1,0
15.189890083,1,1
15.189890583,1,0
15.189890625,1,1
15.189891125,1,0
15.189891167,1,1
15.189891667,1,0
15.189891708,1,1
15.189891958,1,0
15.189892000,1,1
15.189892208,1,0
15.189892250,1,1
15.189892750,1,0
15.189892792,1,1
15.189893042,1,0
15.189893083,1,1
15.189893292,1,0
15.189893333,1,1
15.189893583,1,0
15.189893625,1,1
15.189893833,1,0
15.189893875,1,1
15.189894125,1,0
15.189894167,1,1
15.189894375,1,0
15.189894417,1,1
15.189894667,1,0
15.189894708,1,1
15.189894917,1,0
15.189894958,1,1
15.189895208,1,0
15.189895250,1,1
15.189895458,1,0
15.189895500,1,1
15.189895750,1,0
15.189895792,1,1
15.189896000,1,0
15.189896042,1,1
15.189896292,1,0
15.189896333,1,1
15.189896542,1,0
15.189896583,1,1
15.189896833,1,0
15.189896875,1,1
15.189897083,1,0
15.189897125,1,1
15.189897375,1,0
15.189897417,1,1
15.189897625,1,0
15.189897667,1,1
15.189897917,1,0
15.189897958,1,1
15.189898167,1,0
15.189898208,1,1
15.189898458,1,0
15.189898500,1,1
15.189899000,1,0
15.189899042,1,1
15.189899542,1,0
15.189899583,1,1
15.189900083,1,0
15.189900125,1,1
15.189900625,1,0
15.189900667,1,1
15.189901167,1,0
15.189901208,1,1
15.189901708,1,0
15.189901750,1,1
15.189902250,1,0
15.189902292,1,1
15.189902792,1,0
15.189902833,1,1
15.189903333,1,0
15.189903375,1,1
15.189903875,1,0
15.189903917,1,1
15.189904417,1,0
15.189904458,1,1
15.189904708,1,0
15.189904750,1,1
15.189904958,1,0
15.189905000,1,1
15.189905250,1,0
15.189905292,1,1
15.189905500,1,0
15.189905542,1,1
15.189905792,1,0
15.189905833,1,1
15.189906042,1,0
15.189906083,1,1
15.189906333,1,0
15.189906375,1,1
15.189906583,1,0
15.189906625,1,1
15.189906875,1,0
15.189906917,1,1
15.189907125,1,0
15.189907167,1,1
15.189907417,1,0
15.189907458,1,1
15.189907667,1,0
15.189907708,1,1
15.189907958,1,0
15.189908000,1,1
15.189908208,1,0
15.189908250,1,1
15.189908500,1,0
15.189908542,1,1
15.189908750,1,0
15.189908792,1,1
15.189909042,1,0
15.189909083,1,1
15.189909292,1,0
15.189909333,1,1
15.189909583,1,0
15.189909625,1,1
15.189909833,1,0
15.189909875,1,1
15.189910125,1,0
15.189910167,1,1
15.189910667,1,0
15.189910708,1,1
15.189911208,1,0
15.189911250,1,1
15.189911750,1,0
15.189911792,1,1
15.189912292,1,0
15.189912333,1,1
15.189912833,1,0
15.189912875,1,1
15.189913375,1,0
15.189913417,1,1
15.189913917,1,0
15.189913958,1,1
15.189914458,1,0
15.189914500,1,1
15.189915000,1,0
15.189915042,1,1
15.189915542,1,0
15.189915583,1,1
15.189915833,1,0
15.189915875,1,1
15.189916083,1,0
15.189916125,1,1
15.189916625,1,0
15.189916667,1,1
15.189916917,1,0
15.189916958,1,1
15.189917167,1,0
15.189917208,1,1
15.189917458,1,0
15.189917500,1,1
15.189917708,1,0
15.189917750,1,1
15.189918000,1,0
15.189918042,1,1
15.189918250,1,0
15.189918292,1,1
15.189918542,1,0
15.189918583,1,1
15.189918792,1,0
15.189918833,1,1
15.189919083,1,0
15.189919125,1,1
15.189919333,1,0
15.189919375,1,1
15.189919625,1,0
15.189919667,1,1
15.189919875,1,0
15.189919917,1,1
15.189920167,1,0
15.189920208,1,1
15.189920417,1,0
15.189920458,1,1
15.189920708,1,0
15.189920750,1,1
15.189920958,1,0
15.189921000,1,1
15.189921250,1,0
15.189921292,1,1
15.189921500,1,0
15.189921542,1,1
15.189921792,1,0
15.189921833,1,1
15.189922333,1,0
15.189922375,1,1
15.189922875,1,0
15.189922917,1,1
15.189923417,1,0
15.189923458,1,1
15.189923958,1,0
15.189924000,1,1
15.189924500,1,0
15.189924542,1,1
15.189925042,1,0
15.189925083,1,1
15.189925583,1,0
15.189925625,1,1
15.189926125,1,0
15.189926167,1,1
15.189926667,1,0
15.189926708,1,1
15.189927208,1,0
15.189927250,1,1
15.189927750,1,0
15.189927792,1,1
15.189928042,1,0
15.189928083,1,1
15.189928292,1,0
15.189928333,1,1
15.189928583,1,0
15.189928625,1,1
15.189928833,1,0
15.189928875,1,1
15.189929125,1,0
15.189929167,1,1
15.189929375,1,0
15.189929417,1,1
15.189929667,1,0
15.189929708,1,1
15.189929917,1,0
15.189929958,1,1
15.189930208,1,0
15.189930250,1,1
15.189930458,1,0
15.189930500,1,1
15.189930750,1,0
15.189930792,1,1
15.189931000,1,0
15.189931042,1,1
15.189931292,1,0
15.189931333,1,1
15.189931542,1,0
15.189931583,1,1
15.189931833,1,0
15.189931875,1,1
15.189932083,1,0
15.189932125,1,1
15.189932375,1,0
15.189932417,1,1
15.189932625,1,0
15.189932667,1,1
15.189932917,1,0
15.189932958,1,1
15.189933167,1,0
15.189933208,1,1
15.189933458,1,0
15.189933500,1,1
15.189934000,1,0
15.189934042,1,1
15.189934542,1,0
15.189934583,1,1
15.189935083,1,0
15.189935125,1,1
15.189935625,1,0
15.189935667,1,1
15.189936167,1,0
15.189936208,1,1
15.189936708,1,0
15.189936750,1,1
15.189937250,1,0
15.189937292,1,1
15.189937792,1,0
15.189937833,1,1
15.189938333,1,0
15.189938375,1,1
15.189938875,1,0
15.189938917,1,1
15.189939167,1,0
15.189939208,1,1
15.189939417,1,0
15.189939458,1,1
15.189939958,1,0
15.189940000,1,1
15.189940250,1,0
15.189940292,1,1
15.189940500,1,0
15.189940542,1,1
15.189940792,1,0
15.189940833,1,1
15.189941042,1,0
15.189941083,1,1
15.189941333,1,0
15.189941375,1,1
15.189941583,1,0
15.189941625,1,1
15.189941875,1,0
15.189941917,1,1
15.189942125,1,0
15.189942167,1,1
15.189942417,1,0
15.189942458,1,1
15.189942667,1,0
15.189942708,1,1
15.189942958,1,0
15.189943000,1,1
15.189943208,1,0
15.189943250,1,1
15.189943500,1,0
15.189943542,1,1
15.189943750,1,0
15.189943792,1,1
15.189944042,1,0
15.189944083,1,1
15.189944292,1,0
15.189944333,1,1
15.189944583,1,0
15.189944625,1,1
15.189944833,1,0
15.189944875,1,1
15.189945125,1,0
15.189945167,1,1
15.189945667,1,0
15.189945708,1,1
15.189946208,1,0
15.189946250,1,1
15.189946750,1,0
15.189946792,1,1
15.189947292,1,0
15.189947333,1,1
15.189947833,1,0
15.189947875,1,1
15.189948375,1,0
15.189948417,1,1
15.189948917,1,0
15.189948958,1,1
15.189949458,1,0
15.189949500,1,1
15.189950000,1,0
15.189950042,1,1
15.189950542,1,0
15.189950583,1,1
15.189951083,1,0
15.189951125,1,1
