Time [s],Channel 2,Channel 3
18.337131625,1,1
18.337131833,1,0
18.337131917,1,1
18.337132042,1,0
18.337132083,1,1
18.337132125,1,0
18.337132167,1,1
18.337132417,1,0
18.337132458,1,1
18.337132583,1,0
18.337132625,1,1
18.337132667,1,0
18.337132708,1,1
18.337132958,1,0
18.337133000,1,1
18.337133125,1,0
18.337133167,1,1
18.337133208,1,0
18.337133292,1,1
18.337133500,1,0
18.337133542,1,1
18.337133667,1,0
18.337133708,1,1
18.337133750,1,0
18.337133833,1,1
18.337134042,1,0
18.337134083,1,1
18.337134208,1,0
18.337134250,1,1
18.337134292,1,0
18.337134375,1,1
18.337134583,1,0
18.337134625,1,1
18.337134750,1,0
18.337134792,1,1
18.337134833,1,0
18.337134917,1,1
18.337135125,1,0
18.337135167,1,1
18.337135292,1,0
18.337135333,1,1
18.337135375,1,0
18.337135458,1,1
18.337135667,1,0
18.337135708,1,1
18.337135833,1,0
18.337135875,1,1
18.337135917,1,0
18.337136000,1,1
18.337136208,1,0
18.337136250,1,1
18.337136375,1,0
18.337136417,1,1
18.337136458,1,0
18.337136542,1,1
18.337136750,1,0
18.337136792,1,1
18.337136917,1,0
18.337136958,1,1
18.337137000,1,0
18.337137083,1,1
18.337137208,1,0
18.337137250,1,1
18.337137292,1,0
18.337137333,1,1
18.337137458,1,0
18.337137500,1,1
18.337137542,1,0
18.337137625,1,1
18.337137833,1,0
18.337137875,1,1
18.337138000,1,0
18.337138042,1,1
18.337138083,1,0
18.337138167,1,1
18.337138292,1,0
18.337138333,1,1
18.337138375,1,0
18.337138417,1,1
18.337138542,1,0
18.337138583,1,1
18.337138625,1,0
18.337138708,1,1
18.337138833,1,0
18.337138875,1,1
18.337138917,1,0
18.337138958,1,1
18.337139083,1,0
18.337139125,1,1
18.337139167,1,0
18.337139250,1,1
18.337139375,1,0
18.337139417,1,1
18.337139458,1,0
18.337139500,1,1
18.337139625,1,0
18.337139667,1,1
18.337139708,1,0
18.337139792,1,1
18.337139917,1,0
18.337139958,1,1
18.337140000,1,0
18.337140042,1,1
18.337140167,1,0
18.337140208,1,1
18.337140250,1,0
18.337140333,1,1
18.337140458,1,0
18.337140500,1,1
18.337140542,1,0
18.337140583,1,1
18.337140708,1,0
18.337140750,1,1
18.337140792,1,0
18.337140875,1,1
18.337141000,1,0
18.337141042,1,1
18.337141083,1,0
18.337141125,1,1
18.337141250,1,0
18.337141292,1,1
18.337141333,1,0
18.337141417,1,1
18.337141542,1,0
18.337141583,1,1
18.337141625,1,0
18.337141667,1,1
18.337141792,1,0
18.337141833,1,1
18.337141875,1,0
18.337141958,1,1
18.337142083,1,0
18.337142125,1,1
18.337142167,1,0
18.337142208,1,1
18.337142333,1,0
18.337142375,1,1
18.337142417,1,0
18.337142500,1,1
18.337142625,1,0
18.337142667,1,1
18.337142708,1,0
18.337142750,1,1
18.337142958,1,0
18.337143042,1,1
18.337143167,1,0
18.337143208,1,1
18.337143250,1,0
18.337143292,1,1
18.337143500,1,0
18.337143583,1,1
18.337143708,1,0
18.337143750,1,1
18.337143792,1,0
18.337143833,1,1
18.337144083,1,0
18.337144125,1,1
18.337144250,1,0
18.337144292,1,1
18.337144333,1,0
18.337144375,1,1
18.337144625,1,0
18.337144667,1,1
18.337144792,1,0
18.337144833,1,1
18.337144875,1,0
18.337144917,1,1
18.337145167,1,0
18.337145208,1,1
18.337145333,1,0
18.337145375,1,1
18.337145417,1,0
18.337145500,1,1
18.337145708,1,0
18.337145750,1,1
18.337145875,1,0
18.337145917,1,1
18.337145958,1,0
18.337146042,1,1
18.337146250,1,0
18.337146292,1,1
18.337146417,1,0
18.337146458,1,1
18.337146500,1,0
18.337146583,1,1
18.337146792,1,0
18.337146833,1,1
18.337146958,1,0
18.337147000,1,1
18.337147042,1,0
18.337147125,1,1
18.337147333,1,0
18.337147375,1,1
18.337147500,1,0
18.337147542,1,1
18.337147583,1,0
18.337147667,1,1
18.337147875,1,0
18.337147917,1,1
18.337148042,1,0
18.337148083,1,1
18.337148125,1,0
18.337148208,1,1
18.337148417,1,0
18.337148458,1,1
18.337148583,1,0
18.337148625,1,1
18.337148667,1,0
18.337148750,1,1
18.337148875,1,0
18.337148917,1,1
18.337148958,1,0
18.337149000,1,1
18.337149125,1,0
18.337149167,1,1
18.337149208,1,0
18.337149292,1,1
18.337149500,1,0
18.337149542,1,1
18.337149667,1,0
18.337149708,1,1
18.337149750,1,0
18.337149833,1,1
18.337149958,1,0
18.337150000,1,1
18.337150042,1,0
18.337150083,1,1
18.337150208,1,0
18.337150250,1,1
18.337150292,1,0
18.337150375,1,1
18.337150500,1,0
18.337150542,1,1
18.337150583,1,0
18.337150625,1,1
18.337150750,1,0
18.337150792,1,1
18.337150833,1,0
18.337150917,1,1
18.337151042,1,0
18.337151083,1,1
18.337151125,1,0
18.337151167,1,1
18.337151292,1,0
18.337151333,1,1
18.337151375,1,0
18.337151458,1,1
18.337151583,1,0
18.337151625,1,1
18.337151667,1,0
18.337151708,1,1
18.337151833,1,0
18.337151875,1,1
18.337151917,1,0
18.337152000,1,1
18.337152125,1,0
18.337152167,1,1
18.337152208,1,0
18.337152250,1,1
18.337152375,1,0
18.337152417,1,1
18.337152458,1,0
18.337152542,1,1
18.337152667,1,0
18.337152708,1,1
18.337152750,1,0
18.337152792,1,1
18.337152917,1,0
18.337152958,1,1
18.337153000,1,0
18.337153083,1,1
18.337153208,1,0
18.337153250,1,1
18.337153292,1,0
18.337153333,1,1
18.337153458,1,0
18.337153500,1,1
18.337153542,1,0
18.337153625,1,1
18.337153750,1,0
18.337153792,1,1
18.337153833,1,0
18.337153875,1,1
18.337154000,1,0
18.337154042,1,1
18.337154083,1,0
18.337154167,1,1
18.337154292,1,0
18.337154333,1,1
18.337154375,1,0
18.337154417,1,1
18.337154625,1,0
18.337154708,1,1
18.337154833,1,0
18.337154875,1,1
18.337154917,1,0
18.337154958,1,1
18.337155167,1,0
18.337155250,1,1
18.337155375,1,0
18.337155417,1,1
18.337155458,1,0
18.337155500,1,1
18.337155750,1,0
18.337155792,1,1
18.337155917,1,0
18.337155958,1,1
18.337156000,1,0
18.337156042,1,1
18.337156292,1,0
18.337156333,1,1
18.337156458,1,0
18.337156500,1,1
18.337156542,1,0
18.337156583,1,1
18.337156833,1,0
18.337156875,1,1
18.337157000,1,0
18.337157042,1,1
18.337157083,1,0
18.337157167,1,1
18.337157375,1,0
18.337157417,1,1
18.337157542,1,0
18.337157583,1,1
18.337157625,1,0
18.337157708,1,1
18.337157917,1,0
18.337157958,1,1
18.337158083,1,0
18.337158125,1,1
18.337158167,1,0
18.337158250,1,1
18.337158458,1,0
18.337158500,1,1
18.337158625,1,0
18.337158667,1,1
18.337158708,1,0
18.337158792,1,1
18.337159000,1,0
18.337159042,1,1
18.337159167,1,0
18.337159208,1,1
18.337159250,1,0
18.337159333,1,1
18.337159542,1,0
18.337159583,1,1
18.337159708,1,0
18.337159750,1,1
18.337159792,1,0
18.337159875,1,1
18.337160083,1,0
18.337160125,1,1
18.337160250,1,0
18.337160292,1,1
18.337160333,1,0
18.337160417,1,1
18.337160542,1,0
18.337160583,1,1
18.337160625,1,0
18.337160667,1,1
18.337160792,1,0
18.337160833,1,1
18.337160875,1,0
18.337160958,1,1
18.337161167,1,0
18.337161208,1,1
18.337161333,1,0
18.337161375,1,1
18.337161417,1,0
18.337161500,1,1
18.337161625,1,0
18.337161667,1,1
18.337161708,1,0
18.337161750,1,1
18.337161875,1,0
18.337161917,1,1
18.337161958,1,0
18.337162042,1,1
18.337162167,1,0
18.337162208,1,1
18.337162250,1,0
18.337162292,1,1
18.337162417,1,0
18.337162458,1,1
18.337162500,1,0
18.337162583,1,1
18.337162708,1,0
18.337162750,1,1
18.337162792,1,0
18.337162833,1,1
18.337162958,1,0
18.337163000,1,1
18.337163042,1,0
18.337163125,1,1
18.337163250,1,0
18.337163292,1,1
18.337163333,1,0
18.337163375,1,1
18.337163500,1,0
18.337163542,1,1
18.337163583,1,0
18.337163667,1,1
18.337163792,1,0
18.337163833,1,1
18.337163875,1,0
18.337163917,1,1
18.337164042,1,0
18.337164083,1,1
18.337164125,1,0
18.337164208,1,1
18.337164333,1,0
18.337164375,1,1
18.337164417,1,0
18.337164458,1,1
18.337164583,1,0
18.337164625,1,1
18.337164667,1,0
18.337164750,1,1
18.337164875,1,0
18.337164917,1,1
18.337164958,1,0
18.337165000,1,1
18.337165125,1,0
18.337165167,1,1
18.337165208,1,0
18.337165292,1,1
18.337165417,1,0
18.337165458,1,1
18.337165500,1,0
18.337165542,1,1
18.337165667,1,0
18.337165708,1,1
18.337165750,1,0
18.337165833,1,1
18.337165958,1,0
18.337166000,1,1
18.337166042,1,0
18.337166083,1,1
18.337166292,1,0
18.337166375,1,1
18.337166500,1,0
18.337166542,1,1
18.337166583,1,0
18.337166625,1,1
18.337166833,1,0
18.337166917,1,1
18.337167042,1,0
18.337167083,1,1
18.337167125,1,0
18.337167167,1,1
18.337167417,1,0
18.337167458,1,1
18.337167583,1,0
18.337167625,1,1
18.337167667,1,0
18.337167708,1,1
18.337167958,1,0
18.337168000,1,1
18.337168125,1,0
18.337168167,1,1
18.337168208,1,0
18.337168250,1,1
18.337168500,1,0
18.337168542,1,1
18.337168667,1,0
18.337168708,1,1
18.337168750,1,0
18.337168833,1,1
18.337169042,1,0
18.337169083,1,1
18.337169208,1,0
18.337169250,1,1
18.337169292,1,0
18.337169375,1,1
18.337169583,1,0
18.337169625,1,1
18.337169750,1,0
18.337169792,1,1
18.337169833,1,0
18.337169917,1,1
18.337170125,1,0
18.337170167,1,1
18.337170292,1,0
18.337170333,1,1
18.337170375,1,0
18.337170458,1,1
18.337170667,1,0
18.337170708,1,1
18.337170833,1,0
18.337170875,1,1
18.337170917,1,0
18.337171000,1,1
18.337171208,1,0
18.337171250,1,1
18.337171375,1,0
18.337171417,1,1
18.337171458,1,0
18.337171542,1,1
18.337171750,1,0
18.337171792,1,1
18.337171917,1,0
18.337171958,1,1
18.337172000,1,0
18.337172083,1,1
18.337172292,1,0
18.337172333,1,1
18.337172458,1,0
18.337172500,1,1
18.337172542,1,0
18.337172625,1,1
18.337172833,1,0
18.337172875,1,1
18.337173000,1,0
18.337173042,1,1
18.337173083,1,0
18.337173167,1,1
18.337173292,1,0
18.337173333,1,1
18.337173375,1,0
18.337173417,1,1
18.337173542,1,0
18.337173583,1,1
18.337173625,1,0
18.337173708,1,1
18.337173833,1,0
18.337173875,1,1
18.337173917,1,0
18.337173958,1,1
18.337174083,1,0
18.337174125,1,1
18.337174167,1,0
18.337174250,1,1
18.337174375,1,0
18.337174417,1,1
18.337174458,1,0
18.337174500,1,1
18.337174625,1,0
18.337174667,1,1
18.337174708,1,0
18.337174792,1,1
18.337174917,1,0
18.337174958,1,1
18.337175000,1,0
18.337175042,1,1
18.337175167,1,0
18.337175208,1,1
18.337175250,1,0
18.337175333,1,1
18.337175458,1,0
18.337175500,1,1
18.337175542,1,0
18.337175583,1,1
18.337175708,1,0
18.337175750,1,1
18.337175792,1,0
18.337175875,1,1
18.337176000,1,0
18.337176042,1,1
18.337176083,1,0
18.337176125,1,1
18.337176250,1,0
18.337176292,1,1
18.337176333,1,0
18.337176417,1,1
18.337176542,1,0
18.337176583,1,1
18.337176625,1,0
18.337176667,1,1
18.337176792,1,0
18.337176833,1,1
18.337176875,1,0
18.337176958,1,1
18.337177083,1,0
18.337177125,1,1
18.337177167,1,0
18.337177208,1,1
18.337177333,1,0
18.337177375,1,1
18.337177417,1,0
18.337177500,1,1
18.337177625,1,0
18.337177667,1,1
18.337177708,1,0
18.337177750,1,1
18.337177958,1,0
18.337178042,1,1
18.337178167,1,0
18.337178208,1,1
18.337178250,1,0
18.337178292,1,1
18.337178500,1,0
18.337178583,1,1
18.337178708,1,0
18.337178750,1,1
18.337178792,1,0
18.337178833,1,1
18.337179042,1,0
18.337179125,1,1
18.337179250,1,0
18.337179292,1,1
18.337179333,1,0
18.337179375,1,1
18.337179583,1,0
18.337179667,1,1
18.337179792,1,0
18.337179833,1,1
18.337179875,1,0
18.337179917,1,1
18.337180167,1,0
18.337180208,1,1
18.337180333,1,0
18.337180375,1,1
18.337180417,1,0
18.337180500,1,1
18.337180708,1,0
18.337180750,1,1
18.337180875,1,0
18.337180917,1,1
18.337180958,1,0
18.337181042,1,1
18.337181250,1,0
18.337181292,1,1
18.337181417,1,0
18.337181458,1,1
18.337181500,1,0
18.337181583,1,1
18.337181792,1,0
18.337181833,1,1
18.337181958,1,0
18.337182000,1,1
18.337182042,1,0
18.337182125,1,1
18.337182333,1,0
18.337182375,1,1
18.337182500,1,0
18.337182542,1,1
18.337182583,1,0
18.337182667,1,1
18.337182875,1,0
18.337182917,1,1
18.337183042,1,0
18.337183083,1,1
18.337183125,1,0
18.337183208,1,1
18.337183417,1,0
18.337183458,1,1
18.337183583,1,0
18.337183625,1,1
18.337183667,1,0
18.337183750,1,1
18.337183958,1,0
18.337184000,1,1
18.337184125,1,0
18.337184167,1,1
18.337184208,1,0
18.337184292,1,1
18.337184500,1,0
18.337184542,1,1
18.337184667,1,0
18.337184708,1,1
18.337184750,1,0
18.337184833,1,1
18.337185042,1,0
18.337185083,1,1
18.337185208,1,0
18.337185250,1,1
18.337185292,1,0
18.337185375,1,1
18.337185500,1,0
18.337185542,1,1
18.337185583,1,0
18.337185625,1,1
18.337185750,1,0
18.337185792,1,1
18.337185833,1,0
18.337185917,1,1
18.337186042,1,0
18.337186083,1,1
18.337186125,1,0
18.337186167,1,1
18.337186292,1,0
18.337186333,1,1
18.337186375,1,0
18.337186458,1,1
18.337186583,1,0
18.337186625,1,1
18.337186667,1,0
18.337186708,1,1
18.337186833,1,0
18.337186875,1,1
18.337186917,1,0
18.337187000,1,1
18.337187125,1,0
18.337187167,1,1
18.337187208,1,0
18.337187250,1,1
18.337187375,1,0
18.337187417,1,1
18.337187458,1,0
18.337187542,1,1
18.337187667,1,0
18.337187708,1,1
18.337187750,1,0
18.337187792,1,1
18.337187917,1,0
18.337187958,1,1
18.337188000,1,0
18.337188083,1,1
18.337188208,1,0
18.337188250,1,1
18.337188292,1,0
18.337188333,1,1
18.337188458,1,0
18.337188500,1,1
18.337188542,1,0
18.337188625,1,1
18.337188750,1,0
18.337188792,1,1
18.337188833,1,0
18.337188875,1,1
18.337189000,1,0
18.337189042,1,1
18.337189083,1,0
18.337189167,1,1
18.337189292,1,0
18.337189333,1,1
18.337189375,1,0
18.337189417,1,1
18.337189625,1,0
18.337189708,1,1
18.337189833,1,0
18.337189875,1,1
18.337189917,1,0
18.337189958,1,1
18.337190167,1,0
18.337190250,1,1
18.337190375,1,0
18.337190417,1,1
18.337190458,1,0
18.337190500,1,1
18.337190750,1,0
18.337190792,1,1
18.337190917,1,0
18.337190958,1,1
18.337191000,1,0
18.337191042,1,1
18.337191292,1,0
18.337191333,1,1
18.337191458,1,0
18.337191500,1,1
18.337191542,1,0
18.337191583,1,1
18.337191833,1,0
18.337191875,1,1
18.337192000,1,0
18.337192042,1,1
18.337192083,1,0
18.337192167,1,1
18.337192375,1,0
18.337192417,1,1
18.337192542,1,0
18.337192583,1,1
18.337192625,1,0
18.337192708,1,1
18.337192917,1,0
18.337192958,1,1
18.337193083,1,0
18.337193125,1,1
18.337193167,1,0
18.337193250,1,1
18.337193458,1,0
18.337193500,1,1
18.337193625,1,0
18.337193667,1,1
18.337193708,1,0
18.337193792,1,1
18.337194000,1,0
18.337194042,1,1
18.337194167,1,0
18.337194208,1,1
18.337194250,1,0
18.337194333,1,1
18.337194542,1,0
18.337194583,1,1
18.337194708,1,0
18.337194750,1,1
18.337194792,1,0
18.337194875,1,1
18.337195083,1,0
18.337195125,1,1
18.337195250,1,0
18.337195292,1,1
18.337195333,1,0
18.337195417,1,1
18.337195625,1,0
18.337195667,1,1
18.337195792,1,0
18.337195833,1,1
18.337195875,1,0
18.337195958,1,1
18.337196167,1,0
18.337196208,1,1
18.337196333,1,0
18.337196375,1,1
18.337196417,1,0
18.337196500,1,1
18.337196708,1,0
18.337196750,1,1
18.337196875,1,0
18.337196917,1,1
18.337196958,1,0
18.337197042,1,1
18.337197250,1,0
18.337197292,1,1
18.337197417,1,0
18.337197458,1,1
18.337197500,1,0
18.337197583,1,1
18.337197708,1,0
18.337197750,1,1
18.337197792,1,0
18.337197833,1,1
18.337197958,1,0
18.337198000,1,1
18.337198042,1,0
18.337198125,1,1
18.337198250,1,0
18.337198292,1,1
18.337198333,1,0
18.337198375,1,1
18.337198500,1,0
18.337198542,1,1
18.337198583,1,0
18.337198667,1,1
18.337198792,1,0
18.337198833,1,1
18.337198875,1,0
18.337198917,1,1
18.337199042,1,0
18.337199083,1,1
18.337199125,1,0
18.337199208,1,1
18.337199333,1,0
18.337199375,1,1
18.337199417,1,0
18.337199458,1,1
18.337199583,1,0
18.337199625,1,1
18.337199667,1,0
18.337199750,1,1
18.337199875,1,0
18.337199917,1,1
18.337199958,1,0
18.337200000,1,1
18.337200125,1,0
18.337200167,1,1
18.337200208,1,0
18.337200292,1,1
18.337200417,1,0
18.337200458,1,1
18.337200500,1,0
18.337200542,1,1
18.337200667,1,0
18.337200708,1,1
18.337200750,1,0
18.337200833,1,1
18.337200958,1,0
18.337201000,1,1
18.337201042,1,0
18.337201083,1,1
18.337201292,1,0
18.337201375,1,1
18.337201500,1,0
18.337201542,1,1
18.337201583,1,0
18.337201625,1,1
18.337201833,1,0
18.337201917,1,1
18.337202042,1,0
18.337202083,1,1
18.337202125,1,0
18.337202167,1,1
18.337202417,1,0
18.337202458,1,1
18.337202583,1,0
18.337202625,1,1
18.337202667,1,0
18.337202708,1,1
18.337202958,1,0
18.337203000,1,1
18.337203125,1,0
18.337203167,1,1
18.337203208,1,0
18.337203250,1,1
18.337203500,1,0
18.337203542,1,1
18.337203667,1,0
18.337203708,1,1
18.337203750,1,0
18.337203833,1,1
18.337204042,1,0
18.337204083,1,1
18.337204208,1,0
18.337204250,1,1
18.337204292,1,0
18.337204375,1,1
18.337204583,1,0
18.337204625,1,1
18.337204750,1,0
18.337204792,1,1
18.337204833,1,0
18.337204917,1,1
18.337205125,1,0
18.337205167,1,1
18.337205292,1,0
18.337205333,1,1
18.337205375,1,0
18.337205458,1,1
18.337205667,1,0
18.337205708,1,1
18.337205833,1,0
18.337205875,1,1
18.337205917,1,0
18.337206000,1,1
18.337206208,1,0
18.337206250,1,1
18.337206375,1,0
18.337206417,1,1
18.337206458,1,0
18.337206542,1,1
18.337206750,1,0
18.337206792,1,1
18.337206917,1,0
18.337206958,1,1
18.337207000,1,0
18.337207083,1,1
18.337207292,1,0
18.337207333,1,1
18.337207458,1,0
18.337207500,1,1
18.337207542,1,0
18.337207625,1,1
18.337207833,1,0
18.337207875,1,1
18.337208000,1,0
18.337208042,1,1
18.337208083,1,0
18.337208167,1,1
18.337208375,1,0
18.337208417,1,1
18.337208542,1,0
18.337208583,1,1
18.337208625,1,0
18.337208708,1,1
18.337208917,1,0
18.337208958,1,1
18.337209083,1,0
18.337209125,1,1
18.337209167,1,0
18.337209250,1,1
18.337209375,1,0
18.337209417,1,1
18.337209458,1,0
18.337209500,1,1
18.337209625,1,0
18.337209667,1,1
18.337209708,1,0
18.337209792,1,1
18.337209917,1,0
18.337209958,1,1
18.337210000,1,0
18.337210042,1,1
18.337210167,1,0
18.337210208,1,1
18.337210250,1,0
18.337210333,1,1
18.337210458,1,0
18.337210500,1,1
18.337210542,1,0
18.337210583,1,1
18.337210708,1,0
18.337210750,1,1
18.337210792,1,0
18.337210875,1,1
18.337211000,1,0
18.337211042,1,1
18.337211083,1,0
18.337211125,1,1
18.337211250,1,0
18.337211292,1,1
18.337211333,1,0
18.337211417,1,1
18.337211542,1,0
18.337211583,1,1
18.337211625,1,0
18.337211667,1,1
18.337211792,1,0
18.337211833,1,1
18.337211875,1,0
18.337211958,1,1
18.337212083,1,0
18.337212125,1,1
18.337212167,1,0
18.337212208,1,1
18.337212333,1,0
18.337212375,1,1
18.337212417,1,0
18.337212500,1,1
18.337212625,1,0
18.337212667,1,1
18.337212708,1,0
18.337212750,1,1
18.337212958,1,0
18.337213042,1,1
18.337213167,1,0
18.337213208,1,1
18.337213250,1,0
18.337213292,1,1
18.337213500,1,0
18.337213583,1,1
18.337213708,1,0
18.337213750,1,1
18.337213792,1,0
18.337213833,1,1
18.337214083,1,0
18.337214125,1,1
18.337214250,1,0
18.337214292,1,1
18.337214333,1,0
18.337214375,1,1
18.337214625,1,0
18.337214667,1,1
18.337214792,1,0
18.337214833,1,1
18.337214875,1,0
18.337214917,1,1
18.337215167,1,0
18.337215208,1,1
18.337215333,1,0
18.337215375,1,1
18.337215417,1,0
18.337215500,1,1
18.337215708,1,0
18.337215750,1,1
18.337215875,1,0
18.337215917,1,1
18.337215958,1,0
18.337216042,1,1
18.337216250,1,0
18.337216292,1,1
18.337216417,1,0
18.337216458,1,1
18.337216500,1,0
18.337216583,1,1
18.337216792,1,0
18.337216833,1,1
18.337216958,1,0
18.337217000,1,1
18.337217042,1,0
18.337217125,1,1
18.337217333,1,0
18.337217375,1,1
18.337217500,1,0
18.337217542,1,1
18.337217583,1,0
18.337217667,1,1
18.337217875,1,0
18.337217917,1,1
18.337218042,1,0
18.337218083,1,1
18.337218125,1,0
18.337218208,1,1
18.337218417,1,0
18.337218458,1,1
18.337218583,1,0
18.337218625,1,1
18.337218667,1,0
18.337218750,1,1
18.337218958,1,0
18.337219000,1,1
18.337219125,1,0
18.337219167,1,1
18.337219208,1,0
18.337219292,1,1
18.337219500,1,0
18.337219542,1,1
18.337219667,1,0
18.337219708,1,1
18.337219750,1,0
18.337219833,1,1
18.337220042,1,0
18.337220083,1,1
18.337220208,1,0
18.337220250,1,1
18.337220292,1,0
18.337220375,1,1
18.337220500,1,0
18.337220542,1,1
18.337220583,1,0
18.337220625,1,1
18.337220750,1,0
18.337220792,1,1
18.337220833,1,0
18.337220917,1,1
18.337221042,1,0
18.337221083,1,1
18.337221125,1,0
18.337221167,1,1
18.337221292,1,0
18.337221333,1,1
18.337221375,1,0
18.337221458,1,1
18.337221583,1,0
18.337221625,1,1
18.337221667,1,0
18.337221708,1,1
18.337221833,1,0
18.337221875,1,1
18.337221917,1,0
18.337222000,1,1
18.337222125,1,0
18.337222167,1,1
18.337222208,1,0
18.337222250,1,1
18.337222375,1,0
18.337222417,1,1
18.337222458,1,0
18.337222542,1,1
18.337222667,1,0
18.337222708,1,1
18.337222750,1,0
18.337222792,1,1
18.337222917,1,0
18.337222958,1,1
18.337223000,1,0
18.337223083,1,1
18.337223208,1,0
18.337223250,1,1
18.337223292,1,0
18.337223333,1,1
18.337223458,1,0
18.337223500,1,1
18.337223542,1,0
18.337223625,1,1
18.337223750,1,0
18.337223792,1,1
18.337223833,1,0
18.337223875,1,1
18.337224000,1,0
18.337224042,1,1
18.337224083,1,0
18.337224167,1,1
18.337224292,1,0
18.337224333,1,1
18.337224375,1,0
18.337224417,1,1
18.337224625,1,0
18.337224708,1,1
18.337224833,1,0
18.337224875,1,1
18.337224917,1,0
18.337224958,1,1
18.337225167,1,0
18.337225250,1,1
18.337225375,1,0
18.337225417,1,1
18.337225458,1,0
18.337225500,1,1
18.337225708,1,0
18.337225792,1,1
18.337225917,1,0
18.337225958,1,1
18.337226000,1,0
18.337226042,1,1
18.337226292,1,0
18.337226333,1,1
18.337226458,1,0
18.337226500,1,1
18.337226542,1,0
18.337226583,1,1
18.337226833,1,0
18.337226875,1,1
18.337227000,1,0
18.337227042,1,1
18.337227083,1,0
18.337227167,1,1
18.337227375,1,0
18.337227417,1,1
18.337227542,1,0
18.337227583,1,1
18.337227625,1,0
18.337227708,1,1
18.337227917,1,0
18.337227958,1,1
18.337228083,1,0
18.337228125,1,1
18.337228167,1,0
18.337228250,1,1
18.337228458,1,0
18.337228500,1,1
18.337228625,1,0
18.337228667,1,1
18.337228708,1,0
18.337228792,1,1
18.337229000,1,0
18.337229042,1,1
18.337229167,1,0
18.337229208,1,1
18.337229250,1,0
18.337229333,1,1
18.337229542,1,0
18.337229583,1,1
18.337229708,1,0
18.337229750,1,1
18.337229792,1,0
18.337229875,1,1
18.337230083,1,0
18.337230125,1,1
18.337230250,1,0
18.337230292,1,1
18.337230333,1,0
18.337230417,1,1
18.337230625,1,0
18.337230667,1,1
18.337230792,1,0
18.337230833,1,1
18.337230875,1,0
18.337230958,1,1
18.337231167,1,0
18.337231208,1,1
18.337231333,1,0
18.337231375,1,1
18.337231417,1,0
18.337231500,1,1
18.337231708,1,0
18.337231750,1,1
18.337231875,1,0
18.337231917,1,1
18.337231958,1,0
18.337232042,1,1
18.337232250,1,0
18.337232292,1,1
18.337232417,1,0
18.337232458,1,1
18.337232500,1,0
18.337232583,1,1
18.337232792,1,0
18.337232833,1,1
18.337232958,1,0
18.337233000,1,1
18.337233042,1,0
18.337233125,1,1
18.337233333,1,0
18.337233375,1,1
18.337233500,1,0
18.337233542,1,1
18.337233583,1,0
18.337233667,1,1
18.337233792,1,0
18.337233833,1,1
18.337233875,1,0
18.337233917,1,1
18.337234042,1,0
18.337234083,1,1
18.337234125,1,0
18.337234208,1,1
18.337234333,1,0
18.337234375,1,1
18.337234417,1,0
18.337234458,1,1
18.337234583,1,0
18.337234625,1,1
18.337234667,1,0
18.337234750,1,1
18.337234875,1,0
18.337234917,1,1
18.337234958,1,0
18.337235000,1,1
18.337235125,1,0
18.337235167,1,1
18.337235208,1,0
18.337235292,1,1
18.337235417,1,0
18.337235458,1,1
18.337235500,1,0
18.337235542,1,1
18.337235667,1,0
18.337235708,1,1
18.337235750,1,0
18.337235833,1,1
18.337235958,1,0
18.337236000,1,1
18.337236042,1,0
18.337236083,1,1
18.337236292,1,0
18.337236375,1,1
18.337236500,1,0
18.337236542,1,1
18.337236583,1,0
18.337236625,1,1
18.337236833,1,0
18.337236917,1,1
18.337237042,1,0
18.337237083,1,1
18.337237125,1,0
18.337237167,1,1
18.337237417,1,0
18.337237458,1,1
18.337237583,1,0
18.337237625,1,1
18.337237667,1,0
18.337237708,1,1
18.337237958,1,0
18.337238000,1,1
18.337238125,1,0
18.337238167,1,1
18.337238208,1,0
18.337238250,1,1
18.337238500,1,0
18.337238542,1,1
18.337238667,1,0
18.337238708,1,1
18.337238750,1,0
18.337238792,1,1
18.337239042,1,0
18.337239083,1,1
18.337239208,1,0
18.337239250,1,1
18.337239292,1,0
18.337239375,1,1
18.337239583,1,0
18.337239625,1,1
18.337239750,1,0
18.337239792,1,1
18.337239833,1,0
18.337239917,1,1
18.337240125,1,0
18.337240167,1,1
18.337240292,1,0
18.337240333,1,1
18.337240375,1,0
18.337240458,1,1
18.337240667,1,0
18.337240708,1,1
18.337240833,1,0
18.337240875,1,1
18.337240917,1,0
18.337241000,1,1
18.337241208,1,0
18.337241250,1,1
18.337241375,1,0
18.337241417,1,1
18.337241458,1,0
18.337241542,1,1
18.337241750,1,0
18.337241792,1,1
18.337241917,1,0
18.337241958,1,1
18.337242000,1,0
18.337242083,1,1
18.337242292,1,0
18.337242333,1,1
18.337242458,1,0
18.337242500,1,1
18.337242542,1,0
18.337242625,1,1
18.337242833,1,0
18.337242875,1,1
18.337243000,1,0
18.337243042,1,1
18.337243083,1,0
18.337243167,1,1
18.337243375,1,0
18.337243417,1,1
18.337243542,1,0
18.337243583,1,1
18.337243625,1,0
18.337243708,1,1
18.337243917,1,0
18.337243958,1,1
18.337244083,1,0
18.337244125,1,1
18.337244167,1,0
18.337244250,1,1
18.337244458,1,0
18.337244500,1,1
18.337244625,1,0
18.337244667,1,1
18.337244708,1,0
18.337244792,1,1
18.337245000,1,0
18.337245042,1,1
18.337245167,1,0
18.337245208,1,1
18.337245250,1,0
18.337245333,1,1
18.337245458,1,0
